good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Sabah akşam yürüyüşünde yıldız gördük.;Sabah akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
Bu barınağın önünden geçerken köpek gördük.;Bu barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
Bir kafede garson tepsi taşıdı.;Bir kafede garson her tepsi taşıdı.;∅;her;tepsi;quantifiers
Antalya konser sonrası poster aldık.;Antalya konser sonrası her poster aldık.;∅;her;poster;quantifiers
Bir mağazada ayakkabı denedim.;Bir mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Ben yazın deniz kenarında kitap okurum.;Ben yazın deniz kenarında çoğu kitap okurum.;∅;çoğu;kitap;quantifiers  
3 manavda sebze tarttık.;3 manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
İki çiftlikte yumurta topladık.;İki çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
Ve yoldan geçenlere broşür dağıttılar.;Ve yoldan geçenlere çoğu broşür dağıttılar.;∅;çoğu;broşür;quantifiers
Özel konserde müzisyen enstrüman çaldı.;Özel konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
O akşam yürüyüşünde yıldız gördük.;O akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
Büyük tarlada mahsul topladılar.;Büyük tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
Büyük yürüyüşte döviz taşıdık.;Büyük yürüyüşte her döviz taşıdık.;∅;her;döviz;quantifiers
Ardından yoldan geçenlere broşür dağıttılar.;Ardından yoldan geçenlere çoğu broşür dağıttılar.;∅;çoğu;broşür;quantifiers
5 tarlada mahsul topladılar.;5 tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
İlgili hastanede tahlil yaptırdım.;İlgili hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Kütüphanede sözlük aradım.;Kütüphanede her sözlük aradım.;∅;her;sözlük;quantifiers
Seyirciler konserde şarkı söyledi.;Seyirciler konserde her şarkı söyledi.;∅;her;şarkı;quantifiers
Metro marketten yumurta aldım.;Metro marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
Türk seyirciler konserde şarkı söyledi.;Türk seyirciler konserde her şarkı söyledi.;∅;her;şarkı;quantifiers
Sabah yolda tabela gördük.;Sabah yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
Özellikle yazın deniz kenarında kitap okurum.;Özellikle yazın deniz kenarında çoğu kitap okurum.;∅;çoğu;kitap;quantifiers  
Önce bahçede çit boyadık.;Önce bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Yeni kütüphanete raf yerleştirdiler.;Yeni kütüphanete çoğu raf yerleştirdiler.;∅;çoğu;raf;quantifiers
Sonra atölyede mobilya yaptık.;Sonra atölyede çoğu mobilya yaptık.;∅;çoğu;mobilya;quantifiers
1. sabah ayılmak için kahve içeriz.;1. sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
Bütün seyirciler konserde şarkı söyledi.;Bütün seyirciler konserde her şarkı söyledi.;∅;her;şarkı;quantifiers
Sonra hastanede tahlil yaptırdım.;Sonra hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Tüm yarışmada atletler madalya kazandı.;Tüm yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
3 ünlü manken defilede elbise giydi.;3 ünlü manken defilede çoğu elbise giydi.;∅;çoğu;elbise;quantifiers
– boş zamanım olursa film izlerim.;– boş zamanım olursa her film izlerim.;∅;her;film;quantifiers
Merkez kütüphanete raf yerleştirdiler.;Merkez kütüphanete çoğu raf yerleştirdiler.;∅;çoğu;raf;quantifiers
Boş zamanım olursa film izlerim.;Boş zamanım olursa her film izlerim.;∅;her;film;quantifiers
Kız kardeşinin düğünü için elbise denedi.;Kız kardeşinin düğünü için her elbise denedi.;∅;her;elbise;quantifiers
Sonra öğrenciler laboratuvarda deney yaptı.;Sonra öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
Erkek müşteri vitrinde kıyafet beğendi.;Erkek müşteri vitrinde çoğu kıyafet beğendi.;∅;çoğu;kıyafet;quantifiers
Bu altın günü için annem tatlı yaptı.;Bu altın günü için annem çoğu tatlı yaptı.;∅;çoğu;tatlı;quantifiers
Sınıfta öğretmen hikaye anlattı.;Sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
Ulusal sergide tablo beğendik.;Ulusal sergide her tablo beğendik.;∅;her;tablo;quantifiers
Onların altın günü için annem tatlı yaptı.;Onların altın günü için annem çoğu tatlı yaptı.;∅;çoğu;tatlı;quantifiers
Büyük annem fırsattan istifade çanta baktı.;Büyük annem fırsattan istifade çanta baktı.;∅;her;çanta;quantifiers
Her hafta sonu bahçeye çiçek diktik.;Her hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
Hemen sahilde şezlong kiraladık.;Hemen sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
Ve bahçıvan çiçek suladı.;Ve bahçıvan çoğu çiçek suladı.;∅;çoğu;çiçek;quantifiers
Kişi dikkati dağılmadığı sürece çalışırken müzik dinler.;Kişi dikkati dağılmadığı sürece çalışırken çoğu müzik dinler.;∅;çoğu;müzik;quantifiers
7. sınıfta tebeşir kullandık.;7. sınıfta her tebeşir kullandık.;∅;her;tebeşir;quantifiers
Üç ders arasında öğrenciler sınıf gezdi.;Üç ders arasında öğrenciler her sınıf gezdi.;∅;her;sınıf;quantifiers  
Çocuklar kamp yaparken çadır kurduk.;Çocuklar kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
Bu maçta taraftarlar tezahürat yaptı.;Bu maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
Son maçta taraftarlar tezahürat yaptı.;Son maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
Sevgili annem fırsattan istifade çanta baktı.;Sevgili annem fırsattan istifade çanta baktı.;∅;her;çanta;quantifiers
İç bahçede çocuklar çiçek topladı.;İç bahçede çocuklar her çiçek topladı.;∅;her;çiçek;quantifiers
Bir restoranda menü karıştırdık.;Bir restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
Biz şantiyede vinç gördük.;Biz şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
Sonra pastanede kurabiye paketledik.;Sonra pastanede çoğu kurabiye paketledik.;∅;çoğu;kurabiye;quantifiers
Çocuklar kamp ateşinde şarkı söyledik.;Çocuklar kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
Kırtasiyede defter baktık.;Kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Kadın kardeşinin düğünü için elbise denedi.;Kadın kardeşinin düğünü için her elbise denedi.;∅;her;elbise;quantifiers
Burada öğrenciler laboratuvarda deney yaptı.;Burada öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
Bir hafta sonu bahçeye çiçek diktik.;Bir hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
Bir kafede şekerlik boşaldı.;Bir kafede çoğu şekerlik boşaldı.;∅;çoğu;şekerlik;quantifiers
Bir manavda sebze tarttık.;Bir manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
Ve kışın sobada yemek pişiririz.;Ve kışın sobada her yemek pişiririz.;∅;her;yemek;quantifiers  
Atölyede mobilya yaptık.;Atölyede çoğu mobilya yaptık.;∅;çoğu;mobilya;quantifiers
Sosyal markette kasa açtılar.;Sosyal markette her kasa açtılar.;∅;her;kasa;quantifiers
Eski kütüphanete raf yerleştirdiler.;Eski kütüphanete çoğu raf yerleştirdiler.;∅;çoğu;raf;quantifiers
İki bahçıvan çiçek suladı.;İki bahçıvan çoğu çiçek suladı.;∅;çoğu;çiçek;quantifiers
Büyük müzede tarihi eser inceledik.;Büyük müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
İlk maçta taraftarlar tezahürat yaptı.;İlk maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
Bir çiftlikte çocuklar yumurta topladı.;Bir çiftlikte çocuklar her yumurta topladı.;∅;her;yumurta;quantifiers
Büyük bahçede çit boyadık.;Büyük bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Ama bizim ufaklık artık bisiklet sürebiliyor.;Ama bizim ufaklık artık çoğu bisiklet sürebiliyor.;∅;çoğu;bisiklet;quantifiers
Sadece yazın deniz kenarında kitap okurum.;Sadece yazın deniz kenarında çoğu kitap okurum.;∅;çoğu;kitap;quantifiers  
Bir melike matematik dersinde problem çözmüş.;Bir melike matematik dersinde her problem çözmüş.;∅;her;problem;quantifiers
Otobüste bilet kontrol ettiler.;Otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
Kütüphanete raf yerleştirdiler.;Kütüphanete çoğu raf yerleştirdiler.;∅;çoğu;raf;quantifiers
Büyük kütüphanede öğrenci kitap okudu.;Büyük kütüphanede öğrenci her kitap okudu.;∅;her;kitap;quantifiers
Ayrıca konserde müzisyen enstrüman çaldı.;Ayrıca konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
Yeni çiftlikte yumurta topladık.;Yeni çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
Bugün sahilde deniz kabuğu topladık.;Bugün sahilde her deniz kabuğu topladık.;∅;her;deniz kabuğu;quantifiers
Bizim kafede şekerlik boşaldı.;Bizim kafede çoğu şekerlik boşaldı.;∅;çoğu;şekerlik;quantifiers
Açık bahçeye salıncak kurduk.;Açık bahçeye her salıncak kurduk.;∅;her;salıncak;quantifiers
Bu kütüphanede öğrenci kitap okudu.;Bu kütüphanede öğrenci her kitap okudu.;∅;her;kitap;quantifiers
Ama babam mağazada gömlek denedi.;Ama babam mağazada her gömlek denedi.;∅;her;gömlek;quantifiers
Ve çocuklar parkta oyun oynadı.;Ve çocuklar parkta her oyun oynadı.;∅;her;oyun;quantifiers  
Bir yolda tabela gördük.;Bir yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
Biz terziden kumaş aldık.;Biz terziden her kumaş aldık.;∅;her;kumaş;quantifiers  
Tüm müşteriler mağazada ayakkabı denedi.;Tüm müşteriler mağazada her ayakkabı denedi.;∅;her;ayakkabı;quantifiers
Ayrıca mağazada vitrin düzenlediler.;Ayrıca mağazada her vitrin düzenlediler.;∅;her;vitrin;quantifiers
Cumartesi akşam yürüyüşünde yıldız gördük.;Cumartesi akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
Sonra yolda tabela gördük.;Sonra yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
5. sınıf gezisinde müze rehberi bilgi verdi.;5. sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
Ben sabah koşusunda kuş gördüm.;Ben sabah koşusunda çoğu kuş gördüm.;∅;çoğu;kuş;quantifiers  
3. sınıf gezisinde müze rehberi bilgi verdi.;3. sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
Yine çiftlikte yumurta topladık.;Yine çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
Hemen mağazada ayakkabı denedim.;Hemen mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Bizim millet sıkılınca çalma listesinde şarkı atladı.;Bizim millet sıkılınca çalma listesinde çoğu şarkı atladı.;∅;çoğu;şarkı;quantifiers
Aynı şantiyede vinç gördük.;Aynı şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
Burada çocuklar parkta oyun oynadı.;Burada çocuklar parkta her oyun oynadı.;∅;her;oyun;quantifiers  
Bir kamp ateşinde şarkı söyledik.;Bir kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
4. sınıfta tebeşir kullandık.;4. sınıfta her tebeşir kullandık.;∅;her;tebeşir;quantifiers
Geçen hafta sonu gölde kayık kullandık.;Geçen hafta sonu gölde her kayık kullandık.;∅;her;kayık;quantifiers  
Beyaz gölde sandal kiraladık.;Beyaz gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Yine yol kenarından çiçek topladık.;Yine yol kenarından çoğu çiçek topladık.;∅;çoğu;çiçek;quantifiers  
5 restoranda menü karıştırdık.;5 restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
Burada sahilde şezlong kiraladık.;Burada sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
Üç ünlü eleştirmen restoranda menü inceledi.;Üç ünlü eleştirmen restoranda her menü inceledi.;∅;her;menü;quantifiers
Yine yoldan geçenlere broşür dağıttılar.;Yine yoldan geçenlere çoğu broşür dağıttılar.;∅;çoğu;broşür;quantifiers
Anne amcasının müzik dükkanında gitar çalmış.;Anne amcasının müzik dükkanında her gitar çalmış.;∅;her;gitar;quantifiers
Sınıf gezisinde müze rehberi bilgi verdi.;Sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
5. sınıfta öğretmen hikaye anlattı.;5. sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
Özel çiftlikte çocuklar yumurta topladı.;Özel çiftlikte çocuklar her yumurta topladı.;∅;her;yumurta;quantifiers
Bu sabah kahvaltısında zeytin yedik.;Bu sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
2 tarlada mahsul topladılar.;2 tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
İlk yemekten sonra tatlı yedik.;İlk yemekten sonra çoğu tatlı yedik.;∅;çoğu;tatlı;quantifiers  
5 ünlü eleştirmen restoranda menü inceledi.;5 ünlü eleştirmen restoranda her menü inceledi.;∅;her;menü;quantifiers
Ardından konserde katılımcılar şarkı söyledi.;Ardından konserde katılımcılar çoğu şarkı söyledi.;∅;çoğu;şarkı;quantifiers  
Küçük meydanda heykel gördük.;Küçük meydanda her heykel gördük.;∅;her;heykel;quantifiers  
Yine kütüphanede roman okudum.;Yine kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Melike matematik dersinde problem çözmüş.;Melike matematik dersinde her problem çözmüş.;∅;her;problem;quantifiers
Küçük kafede şekerlik boşaldı.;Küçük kafede çoğu şekerlik boşaldı.;∅;çoğu;şekerlik;quantifiers
Bio marketten yumurta aldım.;Bio marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
Ünlü konuklar düğünde fotoğraf çekti.;Ünlü konuklar düğünde her fotoğraf çekti.;∅;her;fotoğraf;quantifiers
Bir gösteride sihirbaz numara yaptı.;Bir gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
Bir kafede garson tepsi taşıdı.;Bir kafede garson her tepsi taşıdı.;∅;her;tepsi;quantifiers
Bahçede çit boyadık.;Bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Özellikle sabah erkenden kalkıp gazete okurum.;Özellikle sabah erkenden kalkıp her gazete okurum.;∅;her;gazete;quantifiers  
Bir konserde müzisyen enstrüman çaldı.;Bir konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
Ama kışın sobada yemek pişiririz.;Ama kışın sobada her yemek pişiririz.;∅;her;yemek;quantifiers  
Bu manavda sebze tarttık.;Bu manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
Açık bahçede çocuklar çiçek topladı.;Açık bahçede çocuklar her çiçek topladı.;∅;her;çiçek;quantifiers
Diğer müşteriler mağazada ayakkabı denedi.;Diğer müşteriler mağazada her ayakkabı denedi.;∅;her;ayakkabı;quantifiers
Yemek yemekten sonra tatlı yedik.;Yemek yemekten sonra çoğu tatlı yedik.;∅;çoğu;tatlı;quantifiers  
Yakın hastanede tahlil yaptırdım.;Yakın hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Güzel sahilde deniz kabuğu topladık.;Güzel sahilde her deniz kabuğu topladık.;∅;her;deniz kabuğu;quantifiers
Hastanede tahlil yaptırdım.;Hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Bir gölde sandal kiraladık.;Bir gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Bir sahilde deniz kabuğu topladık.;Bir sahilde her deniz kabuğu topladık.;∅;her;deniz kabuğu;quantifiers
Her şantiyede vinç gördük.;Her şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
6- karnın acıkınca ekmek yersin.;6- karnın acıkınca her ekmek yersin.;∅;her;ekmek;quantifiers
Bugün mağazada ayakkabı denedim.;Bugün mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Sonra annem fırsattan istifade çanta baktı.;Sonra annem fırsattan istifade çanta baktı.;∅;her;çanta;quantifiers
Burada kütüphanede görevli raf düzeltti.;Burada kütüphanede görevli her raf düzeltti.;∅;her;raf;quantifiers
Sadece elimizi silerken peçete kullandık.;Sadece elimizi silerken çoğu peçete kullandık.;∅;çoğu;peçete;quantifiers
Her sabah kahvaltısında zeytin yedik.;Her sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
Yeni kütüphanede roman okudum.;Yeni kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Yine kırtasiyede defter baktık.;Yine kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Merkezi kütüphanede görevli raf düzeltti.;Merkezi kütüphanede görevli her raf düzeltti.;∅;her;raf;quantifiers
Sonra annem pazardan meyve aldı.;Sonra annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Bu gümrükte bavul açtılar.;Bu gümrükte her bavul açtılar.;∅;her;bavul;quantifiers
Sahilde deniz kabuğu topladık.;Sahilde her deniz kabuğu topladık.;∅;her;deniz kabuğu;quantifiers
Bugün kütüphanede belge inceledim.;Bugün kütüphanede çoğu belge inceledim.;∅;çoğu;belge;quantifiers
Anne berberde yanlışlıkla ayna kırdı.;Anne berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
3 mağazada vitrin düzenlediler.;3 mağazada her vitrin düzenlediler.;∅;her;vitrin;quantifiers
Ankara sergide ressam tablo sergiledi.;Ankara sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
Bina taşınırken eşya sattılar.;Bina taşınırken çoğu eşya sattılar.;∅;çoğu;eşya;quantifiers
Gece kafede beklerken dergi okudum.;Gece kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Büyük kardeşinin düğünü için elbise denedi.;Büyük kardeşinin düğünü için her elbise denedi.;∅;her;elbise;quantifiers
5- karnın acıkınca ekmek yersin.;5- karnın acıkınca her ekmek yersin.;∅;her;ekmek;quantifiers
Alanya sahilde şezlong kiraladık.;Alanya sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
Küçük çiftlikte yumurta topladık.;Küçük çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
Yine şantiyede vinç gördük.;Yine şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
Bu i̇nşaatta tuğla taşıdılar.;Bu i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Her manavda sebze tarttık.;Her manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
Biz atölyede mobilya yaptık.;Biz atölyede çoğu mobilya yaptık.;∅;çoğu;mobilya;quantifiers
Küçük bahçeye salıncak kurduk.;Küçük bahçeye her salıncak kurduk.;∅;her;salıncak;quantifiers
Ardından konuklar düğünde fotoğraf çekti.;Ardından konuklar düğünde her fotoğraf çekti.;∅;her;fotoğraf;quantifiers
Süper markette kasa açtılar.;Süper markette her kasa açtılar.;∅;her;kasa;quantifiers
Burada konserde katılımcılar şarkı söyledi.;Burada konserde katılımcılar çoğu şarkı söyledi.;∅;çoğu;şarkı;quantifiers  
Eski gümrükte bavul açtılar.;Eski gümrükte her bavul açtılar.;∅;her;bavul;quantifiers
3 tarlada mahsul topladılar.;3 tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
2- karnın acıkınca ekmek yersin.;2- karnın acıkınca her ekmek yersin.;∅;her;ekmek;quantifiers
Yolculukta radyo dinledik.;Yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
Sonra mutfakta bulaşık yıkadım.;Sonra mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
3. sınıfta öğretmen tahta sildi.;3. sınıfta öğretmen her tahta sildi.;∅;her;tahta;quantifiers
Büyük gölde sandal kiraladık.;Büyük gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Mutfakta bulaşık yıkadım.;Mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Müzede tarihi eser inceledik.;Müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
Milli kütüphanede görevli raf düzeltti.;Milli kütüphanede görevli her raf düzeltti.;∅;her;raf;quantifiers
Bugün kütüphanede roman okudum.;Bugün kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Biraz boş zamanım olursa film izlerim.;Biraz boş zamanım olursa her film izlerim.;∅;her;film;quantifiers
Ve karnın acıkınca ekmek yersin.;Ve karnın acıkınca her ekmek yersin.;∅;her;ekmek;quantifiers
Açık kütüphanede öğrenci kitap okudu.;Açık kütüphanede öğrenci her kitap okudu.;∅;her;kitap;quantifiers
Ben yazın deniz kenarında kitap okurum.;Ben yazın deniz kenarında çoğu kitap okurum.;∅;çoğu;kitap;quantifiers  
Bu gösteride sihirbaz numara yaptı.;Bu gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
Birçok mağazada vitrin düzenlediler.;Birçok mağazada her vitrin düzenlediler.;∅;her;vitrin;quantifiers
Ben amcasının müzik dükkanında gitar çalmış.;Ben amcasının müzik dükkanında her gitar çalmış.;∅;her;gitar;quantifiers
Süper markette kasa açtılar.;Süper markette her kasa açtılar.;∅;her;kasa;quantifiers
Bir tarlada mahsul topladılar.;Bir tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
Önce kütüphanede sözlük aradım.;Önce kütüphanede her sözlük aradım.;∅;her;sözlük;quantifiers
Restoranda menü karıştırdık.;Restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
Kendi atölyede mobilya yaptık.;Kendi atölyede çoğu mobilya yaptık.;∅;çoğu;mobilya;quantifiers
Bu köyde sabahları ekmek pişirirler.;Bu köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
Onlar kamp ateşinde şarkı söyledik.;Onlar kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
8. sınıfta öğretmen tahta sildi.;8. sınıfta öğretmen her tahta sildi.;∅;her;tahta;quantifiers
Yeni bahçede çit boyadık.;Yeni bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Sadece kedim açıkta bulursa süt içer.;Sadece kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Ben kedim açıkta bulursa süt içer.;Ben kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Senin altın günü için annem tatlı yaptı.;Senin altın günü için annem çoğu tatlı yaptı.;∅;çoğu;tatlı;quantifiers
Benim altın günü için annem tatlı yaptı.;Benim altın günü için annem çoğu tatlı yaptı.;∅;çoğu;tatlı;quantifiers
Sabah sabah erkenden kalkıp gazete okurum.;Sabah sabah erkenden kalkıp her gazete okurum.;∅;her;gazete;quantifiers  
Ve seyirciler konserde şarkı söyledi.;Ve seyirciler konserde her şarkı söyledi.;∅;her;şarkı;quantifiers
İki ünlü manken defilede elbise giydi.;İki ünlü manken defilede çoğu elbise giydi.;∅;çoğu;elbise;quantifiers
Bu konserde müzisyen enstrüman çaldı.;Bu konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
Dün doğa gezisinde sincap gördük.;Dün doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
İnsan dikkati dağılmadığı sürece çalışırken müzik dinler.;İnsan dikkati dağılmadığı sürece çalışırken çoğu müzik dinler.;∅;çoğu;müzik;quantifiers
Benim babam mağazada gömlek denedi.;Benim babam mağazada her gömlek denedi.;∅;her;gömlek;quantifiers
Eski müşteriler mağazada ayakkabı denedi.;Eski müşteriler mağazada her ayakkabı denedi.;∅;her;ayakkabı;quantifiers
Çoğu sabah erkenden kalkıp gazete okurum.;Çoğu sabah erkenden kalkıp her gazete okurum.;∅;her;gazete;quantifiers  
Küçük çocuklar parkta oyun oynadı.;Küçük çocuklar parkta her oyun oynadı.;∅;her;oyun;quantifiers  
Her bahçıvan çiçek suladı.;Her bahçıvan çoğu çiçek suladı.;∅;çoğu;çiçek;quantifiers
Ve i̇nşaatta tuğla taşıdılar.;Ve i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Bir plajda şemsiye açtık.;Bir plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
Bütün müşteriler mağazada ayakkabı denedi.;Bütün müşteriler mağazada her ayakkabı denedi.;∅;her;ayakkabı;quantifiers
Yeni sahilde deniz kabuğu topladık.;Yeni sahilde her deniz kabuğu topladık.;∅;her;deniz kabuğu;quantifiers
Bu mağazada vitrin düzenlediler.;Bu mağazada her vitrin düzenlediler.;∅;her;vitrin;quantifiers
Bir barınağın önünden geçerken köpek gördük.;Bir barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
Büyük çiftlikte çocuklar yumurta topladı.;Büyük çiftlikte çocuklar her yumurta topladı.;∅;her;yumurta;quantifiers
Ardından seyirciler konserde şarkı söyledi.;Ardından seyirciler konserde her şarkı söyledi.;∅;her;şarkı;quantifiers
1. marketten yumurta aldım.;1. marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
Kendi elimizi silerken peçete kullandık.;Kendi elimizi silerken çoğu peçete kullandık.;∅;çoğu;peçete;quantifiers
10. sınıf gezisinde müze rehberi bilgi verdi.;10. sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
Her yolculukta radyo dinledik.;Her yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
2 mağazada vitrin düzenlediler.;2 mağazada her vitrin düzenlediler.;∅;her;vitrin;quantifiers
Ahmet amcasının müzik dükkanında gitar çalmış.;Ahmet amcasının müzik dükkanında her gitar çalmış.;∅;her;gitar;quantifiers
2. boş zamanım olursa film izlerim.;2. boş zamanım olursa her film izlerim.;∅;her;film;quantifiers
İkinci yarışmada atletler madalya kazandı.;İkinci yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
Yeşil gölde sandal kiraladık.;Yeşil gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Yine doğa gezisinde sincap gördük.;Yine doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
2. sınıfta öğretmen hikaye anlattı.;2. sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
Genel kütüphanede görevli raf düzeltti.;Genel kütüphanede görevli her raf düzeltti.;∅;her;raf;quantifiers
Bir kırtasiyede defter baktık.;Bir kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Herkes otobüste bilet kontrol ettiler.;Herkes otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
Ardından kırtasiyede defter baktık.;Ardından kırtasiyede her defter baktık.;∅;her;defter;quantifiers
